Marital_status,Application_mode,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
1,1,134.0,130.9,0,1,1,0,0,18,6,6,11.857142857142858,6,9,5,11.0,0,1
1,44,151.0,151.0,0,1,1,0,0,26,5,0,0.0,5,5,0,0.0,0,0
1,1,107.0,103.5,1,0,1,0,0,20,6,6,12.0,6,7,6,13.0,0,1
1,1,126.0,119.4,0,0,1,0,0,19,6,6,12.666666666666666,6,6,6,11.666666666666666,0,1
1,1,133.0,134.4,1,0,1,0,1,18,6,6,12.166666666666666,6,9,6,13.666666666666666,0,1
1,44,140.0,143.0,0,0,1,0,0,19,6,6,13.333333333333334,6,6,6,14.666666666666666,0,1
1,7,110.0,110.0,0,1,1,0,0,40,7,7,15.0,7,7,7,14.571428571428571,0,1
1,1,141.0,132.5,1,0,1,0,1,18,8,8,13.39125,8,8,8,13.39125,0,1
1,17,122.0,114.7,0,0,1,0,0,19,6,5,12.166666666666666,6,8,6,12.428571428571429,0,1
1,17,156.0,166.9,0,0,1,0,0,18,5,4,11.25,5,6,4,12.5,0,1
1,1,188.0,178.3,1,0,1,0,0,18,0,0,0.0,0,0,0,0.0,0,0
2,39,120.0,117.0,1,0,1,0,0,33,6,6,12.833333333333334,6,8,6,12.857142857142858,0,1
1,39,130.0,150.0,0,0,1,0,0,35,6,6,14.0,6,11,6,13.1,0,1
1,1,140.0,135.1,1,0,1,0,0,18,6,6,13.5,6,8,6,12.5,0,1
4,39,133.1,136.2,0,0,1,0,0,39,5,5,11.0,5,9,5,11.666666666666666,0,1
2,39,120.0,116.0,0,0,1,0,0,44,6,6,13.0,6,6,6,13.833333333333334,0,1
1,1,117.0,116.3,1,0,1,0,0,24,6,4,12.6,6,6,4,11.5,0,0
1,43,123.0,134.0,0,0,1,0,1,20,6,6,13.666666666666666,6,6,6,13.333333333333334,0,1
1,1,127.0,124.2,1,0,0,0,0,19,0,0,0.0,0,0,0,0.0,0,0
2,1,151.0,134.5,0,1,1,0,1,18,7,6,14.2,7,7,6,14.2,0,1
1,1,127.0,120.7,0,1,0,0,0,22,6,5,11.0,6,12,0,0.0,0,0
1,17,133.0,127.1,1,0,1,0,0,18,6,6,15.0,6,7,6,16.428571428571427,0,1
1,39,133.1,133.0,0,0,1,0,0,24,7,6,12.585714285714284,8,9,7,13.44285714285714,0,1
1,39,133.1,128.2,0,0,1,0,0,33,5,0,0.0,5,0,0,0.0,0,0
1,39,160.0,172.0,0,0,1,0,0,26,6,0,0.0,6,0,0,0.0,0,0
1,17,140.0,128.5,1,0,1,0,0,18,6,6,11.666666666666666,6,10,6,11.833333333333334,0,1
1,1,146.0,128.5,0,1,1,0,0,19,6,3,12.666666666666666,6,12,2,10.0,0,0
1,53,140.0,142.5,1,0,1,0,1,22,11,8,13.5,9,16,7,13.714285714285714,0,1
1,1,133.1,106.0,1,0,1,0,1,21,6,6,16.153846153846153,6,10,6,15.75,0,1
1,1,136.0,125.5,1,0,1,0,1,21,7,6,14.033333333333331,7,7,6,14.033333333333331,0,1
1,1,122.0,112.9,1,0,1,0,1,19,7,7,13.857142857142858,7,8,6,13.666666666666666,0,1
1,1,138.0,124.8,1,0,1,0,0,18,8,7,13.414285714285716,8,8,7,13.414285714285716,0,0
2,43,160.0,140.9,0,0,1,0,0,50,11,11,13.545454545454543,7,7,7,13.571428571428571,0,1
1,17,161.0,148.4,0,0,1,0,1,19,6,6,13.833333333333334,6,7,6,14.428571428571429,0,1
4,39,140.0,129.7,0,0,1,0,0,35,5,5,12.0,5,9,5,12.857142857142858,0,1
2,39,133.1,128.2,0,0,1,0,0,31,6,0,0.0,6,0,0,0.0,0,0
1,18,130.0,119.9,1,0,0,0,0,34,5,0,0.0,5,0,0,0.0,0,0
1,1,152.0,141.0,1,0,1,0,1,18,7,7,15.135714285714286,8,8,8,15.287499999999998,0,1
4,39,133.1,140.0,0,0,1,0,1,26,7,5,12.74,8,12,6,10.978571428571428,0,0
1,1,125.0,117.0,0,0,1,0,1,19,6,6,13.428571428571429,6,6,6,13.166666666666666,0,1
1,53,140.0,140.2,0,0,1,0,0,20,11,9,12.555555555555555,9,14,8,11.11111111111111,0,1
1,1,124.0,129.3,0,0,1,0,0,19,6,6,11.5,6,7,6,11.166666666666666,0,1
1,1,140.0,145.3,0,0,1,0,0,18,6,6,13.666666666666666,6,9,6,12.333333333333334,0,1
1,39,130.0,146.2,0,0,1,0,0,28,14,11,11.272727272727272,11,16,10,12.0,0,1
1,44,160.0,156.1,0,0,1,0,1,21,6,6,14.666666666666666,6,6,6,14.166666666666666,0,1
1,1,141.0,128.4,1,1,0,0,0,18,6,5,13.0,6,8,5,11.4,0,0
1,17,120.0,115.0,0,0,0,0,0,20,5,2,10.5,5,8,2,12.333333333333334,0,0
1,17,166.0,158.7,0,0,1,0,0,18,6,6,14.857142857142858,6,7,6,14.0,0,1
1,1,147.0,124.5,1,0,1,0,1,19,8,7,12.86,8,11,7,12.86,0,1
1,51,121.0,111.9,1,0,1,0,0,20,11,11,11.727272727272728,11,14,11,12.0,0,1
1,44,150.0,150.0,1,0,1,0,1,22,6,6,13.142857142857142,6,10,3,12.0,0,1
1,17,124.0,114.2,1,1,1,0,0,18,6,5,11.8,6,9,4,13.714285714285714,0,0
1,17,96.0,96.0,1,0,1,0,0,19,5,3,10.666666666666666,5,9,0,0.0,3,0
1,17,142.0,131.3,1,0,1,0,0,19,8,7,14.731428571428571,8,8,7,14.731428571428571,0,1
1,1,135.0,137.1,1,0,1,0,0,18,0,0,0.0,0,0,0,0.0,0,1
1,7,120.0,120.0,1,0,1,0,0,21,13,13,13.615384615384617,12,12,12,14.25,0,1
1,39,140.0,139.0,0,0,1,0,0,27,5,5,15.8,5,5,5,14.8,0,1
1,17,135.0,129.1,0,0,1,0,0,19,6,6,14.666666666666666,6,7,6,14.571428571428571,0,1
4,39,133.1,128.2,0,0,1,0,0,25,5,0,0.0,5,5,0,0.0,0,0
1,1,137.0,120.8,1,0,1,0,1,18,8,7,14.654285714285717,8,8,7,14.654285714285717,0,1
1,39,122.0,135.8,0,0,1,0,0,24,8,7,12.401428571428571,8,8,7,12.401428571428571,0,1
1,1,128.0,118.9,1,0,1,0,0,20,7,7,11.5875,8,9,7,14.071428571428571,0,1
1,7,140.0,140.0,0,0,1,0,0,26,5,5,14.0,5,5,5,15.6,0,1
1,1,132.0,127.1,1,0,1,0,1,20,6,6,12.333333333333334,6,6,6,11.833333333333334,0,1
1,1,131.0,137.0,0,0,1,0,0,18,5,5,14.0,5,6,5,15.4,0,1
1,1,126.0,127.4,1,0,1,0,0,19,6,6,15.23076923076923,6,10,6,12.375,0,1
1,1,133.1,97.0,1,0,1,0,0,23,6,5,11.6,6,9,3,11.0,0,0
1,1,136.0,126.3,1,0,1,0,1,18,7,6,11.6,7,7,6,11.6,0,1
1,1,140.0,127.5,0,0,1,0,0,18,7,0,0.0,8,0,0,0.0,0,0
1,1,135.0,126.6,0,0,1,0,1,19,7,7,12.901428571428571,8,9,8,13.094444444444443,0,1
1,42,160.0,120.0,0,0,1,0,0,30,7,7,14.142857142857142,5,5,5,14.8,0,1
1,44,140.0,140.0,1,0,1,0,0,29,6,0,0.0,6,0,0,0.0,0,0
1,1,140.0,131.5,1,0,1,0,0,19,8,8,13.25375,8,8,8,13.25375,0,1
1,17,115.0,112.2,1,0,1,0,0,20,7,7,13.785714285714286,8,8,8,14.1,0,1
1,1,144.0,150.5,0,0,1,0,0,20,7,6,13.916666666666666,7,7,6,13.916666666666666,0,1
1,1,128.0,121.0,1,0,1,0,0,19,6,6,13.5,6,9,6,13.571428571428571,0,1
3,1,135.0,129.4,1,0,1,0,0,21,5,0,0.0,5,12,0,0.0,4,0
1,17,121.0,114.4,0,0,1,0,0,19,6,5,11.5,6,9,4,14.6,0,1
1,1,134.0,120.3,1,0,1,0,1,18,8,7,12.082857142857142,8,8,7,12.082857142857142,0,1
1,39,120.0,120.0,0,0,1,0,1,27,6,6,11.833333333333334,6,10,5,12.8,0,1
1,17,125.0,114.5,1,0,1,0,1,19,5,5,13.4,5,5,5,12.4,0,1
1,1,141.0,127.8,0,0,1,0,1,19,7,0,0.0,7,7,0,0.0,2,0
1,1,140.0,124.6,1,0,1,0,0,19,6,5,14.2,6,7,6,14.571428571428571,0,1
1,1,144.0,130.3,1,0,1,0,1,18,8,7,13.814285714285717,8,8,7,13.814285714285717,0,1
1,1,130.0,118.8,0,0,1,0,1,18,6,6,14.5,6,8,6,13.666666666666666,0,1
1,1,133.1,133.0,1,0,1,0,0,19,6,0,0.0,6,0,0,0.0,0,0
2,39,133.1,129.0,1,0,1,0,0,36,7,6,11.3,7,7,6,11.3,0,1
1,17,136.0,132.5,1,0,1,0,0,19,8,7,12.3,8,9,7,12.3,0,1
1,1,127.0,120.3,1,0,1,0,1,18,8,7,12.694285714285714,8,8,7,12.694285714285714,0,1
1,17,123.0,114.6,0,0,1,0,0,18,5,4,11.0,5,5,4,11.0,0,1
1,1,128.0,116.5,1,0,1,0,1,19,6,6,13.0,6,6,6,14.166666666666666,0,1
1,1,128.0,127.8,0,0,1,0,1,19,7,7,14.4125,8,8,8,16.05,0,1
1,1,140.0,129.9,1,0,1,0,0,18,7,7,12.92875,8,8,8,14.0625,0,0
1,1,121.0,118.9,1,0,1,0,0,20,6,6,13.333333333333334,6,10,5,12.8,0,1
1,18,126.0,114.8,1,0,1,0,0,20,8,7,14.402857142857142,8,8,7,14.402857142857142,0,1
1,1,135.0,123.0,1,0,1,0,1,18,8,7,13.381428571428572,8,8,7,13.381428571428572,0,1
1,1,131.0,122.1,1,0,1,0,0,18,7,7,14.13125,8,8,8,13.98375,0,1
1,17,140.0,123.7,0,0,1,0,0,19,5,5,11.714285714285714,5,6,5,12.6,0,1
2,39,130.0,114.8,0,0,1,0,0,44,6,6,11.166666666666666,6,15,2,11.0,1,1
1,7,130.0,130.0,0,0,1,0,0,32,6,0,0.0,6,6,0,0.0,0,0
1,43,140.0,122.3,0,0,1,0,0,22,6,5,13.6,6,8,5,12.0,0,0
2,39,130.0,152.4,1,0,1,0,0,36,12,12,13.846153846153848,12,18,11,14.090909090909092,0,1
1,17,125.0,120.1,0,0,1,0,1,18,6,6,12.5,6,8,6,13.333333333333334,0,1
1,1,160.0,155.1,1,0,1,0,0,20,5,5,16.4,5,5,5,14.6,0,1
1,51,130.0,124.5,0,0,1,0,1,20,11,11,13.818181818181818,11,11,11,13.454545454545457,0,1
1,17,144.0,126.9,0,0,1,0,0,19,6,5,10.6,6,11,4,10.5,0,1
1,39,133.1,153.2,1,1,1,0,0,24,5,5,10.2,5,6,5,12.2,0,1
1,43,133.1,135.0,0,0,1,0,0,27,10,9,11.444444444444445,11,11,5,10.8,0,0
1,43,129.0,125.2,0,0,1,0,1,23,16,16,13.0,13,15,13,13.266666666666667,0,1
1,1,144.0,141.3,1,0,1,0,1,18,8,8,13.31,8,9,8,13.31,1,1
1,17,120.0,117.1,1,0,1,0,1,18,6,5,10.571428571428571,6,9,5,12.2,0,1
1,17,144.0,126.5,1,0,1,0,1,20,8,7,13.487142857142857,8,8,7,13.487142857142857,0,1
1,1,132.0,120.1,0,0,1,0,1,20,6,6,12.333333333333334,6,7,6,11.833333333333334,0,1
1,1,142.0,128.4,0,0,1,0,0,23,6,6,11.875,6,9,5,12.833333333333334,0,0
1,1,136.0,140.0,1,0,1,0,0,20,7,6,13.966666666666669,7,7,6,13.966666666666669,0,1
1,39,133.1,110.0,1,0,0,0,0,28,5,0,0.0,5,10,0,0.0,0,0
1,1,122.0,116.8,1,0,1,0,0,21,5,4,11.5,5,5,5,12.8,0,1
1,1,133.1,104.5,1,0,1,0,0,21,2,2,12.5,7,0,0,0.0,0,0
1,7,140.0,140.0,0,0,1,0,0,28,7,0,0.0,8,0,0,0.0,0,0
1,1,117.0,113.2,0,0,1,0,0,18,7,6,11.98,8,11,7,13.225,0,1
1,1,136.0,123.8,0,0,1,0,0,19,7,6,11.614285714285714,8,8,8,14.0375,0,1
1,18,141.0,126.7,1,0,1,0,1,18,8,7,14.314285714285717,8,8,7,14.314285714285717,0,1
1,1,130.0,133.8,0,0,1,0,0,19,7,0,0.0,8,0,0,0.0,0,0
1,1,102.0,100.6,1,0,1,0,1,20,7,6,12.766666666666666,8,10,7,12.128571428571428,0,1
1,17,126.0,132.7,0,0,1,0,1,18,6,6,12.666666666666666,6,7,5,12.2,0,1
1,43,125.0,106.6,1,0,1,0,0,20,6,6,11.5,6,10,4,10.571428571428571,0,0
1,39,120.0,140.4,0,0,1,0,0,31,6,5,11.4,6,14,4,11.75,0,0
1,17,132.0,128.3,1,0,1,0,1,19,7,7,14.70625,8,8,8,14.4775,0,1
1,1,128.0,118.6,1,0,1,0,1,19,7,6,11.814285714285717,8,8,7,13.542857142857144,0,1
1,1,115.0,123.4,0,0,1,0,0,23,6,6,13.0,6,8,6,11.875,0,1
1,1,125.0,124.0,0,0,1,0,0,19,6,6,14.857142857142858,6,6,6,13.333333333333334,0,1
1,1,137.0,121.3,1,0,1,0,0,20,7,6,12.6,7,7,6,12.6,0,1
1,7,130.0,130.0,0,1,0,0,0,27,5,2,11.5,5,5,1,11.0,0,0
1,39,100.0,120.0,0,0,1,0,0,29,7,1,10.0,7,0,0,0.0,0,0
1,17,122.0,130.4,1,0,1,0,0,18,6,5,11.8,6,10,5,12.2,0,1
1,17,126.0,118.7,0,0,1,0,0,18,6,5,11.8,6,6,6,12.666666666666666,0,1
1,17,128.0,131.5,0,0,1,0,0,18,8,8,12.77125,8,8,8,12.77125,0,1
1,17,128.0,129.1,1,0,1,0,0,18,6,6,12.666666666666666,6,7,5,14.6,0,1
1,7,130.0,130.0,0,0,0,0,0,28,5,1,12.0,4,10,0,0.0,4,0
1,1,135.0,132.8,1,0,1,0,1,18,8,7,11.721428571428572,8,12,7,11.721428571428572,0,1
1,1,138.0,133.5,1,0,1,0,0,18,6,6,12.666666666666666,6,6,6,13.666666666666666,0,1
1,1,150.0,146.2,0,0,1,0,0,18,5,4,13.0,5,6,5,14.0,0,0
1,1,125.0,115.2,0,0,1,0,0,21,5,0,0.0,5,5,0,0.0,0,0
2,39,120.0,101.8,0,0,0,0,0,32,5,0,0.0,5,10,0,0.0,0,0
1,39,140.0,100.0,0,0,1,0,0,28,5,4,12.5,5,7,4,11.75,0,1
1,39,100.0,121.9,0,0,0,0,0,40,4,0,0.0,5,0,0,0.0,0,0
2,18,140.0,120.4,0,1,0,0,0,39,5,0,0.0,4,4,0,0.0,0,0
2,18,140.0,120.4,0,1,0,0,0,39,6,0,0.0,6,0,0,0.0,0,0
2,39,120.0,148.8,0,0,1,0,0,50,6,6,12.5,6,15,5,12.4,0,1
1,17,138.0,123.0,1,0,1,0,0,23,6,5,12.8,6,9,3,11.666666666666666,0,0
4,39,133.1,100.0,0,0,1,0,0,48,6,1,10.0,6,11,1,11.0,0,0
1,17,118.0,112.1,1,0,1,0,0,23,6,4,11.25,6,10,5,10.2,0,0
1,1,135.0,126.8,1,0,1,0,1,18,8,7,12.61,8,8,7,12.61,0,1
1,17,130.0,115.9,0,0,1,0,0,18,5,2,12.0,5,6,5,12.6,0,1
1,15,150.0,132.5,1,0,0,0,0,20,6,5,13.0,6,7,6,13.5,0,1
1,18,149.0,132.2,1,0,1,0,1,18,5,4,12.0,5,8,5,13.0,0,1
1,1,180.0,183.5,1,0,1,0,0,18,7,4,12.0,8,8,0,0.0,0,0
1,43,133.1,136.0,0,0,1,1,0,31,5,1,12.0,5,9,1,11.0,4,0
1,39,145.0,114.5,1,0,1,1,0,24,0,0,0.0,0,0,0,0.0,0,1
1,39,110.0,110.3,0,1,0,1,0,26,5,0,0.0,5,9,0,0.0,0,0
1,1,154.0,137.2,1,1,1,1,0,18,6,5,13.625,6,9,4,11.75,0,0
1,17,133.0,121.8,1,0,1,1,0,22,6,0,0.0,6,0,0,0.0,0,0
1,1,145.0,127.3,1,0,1,1,0,18,8,7,11.69,8,8,7,11.69,0,1
1,44,120.0,120.0,0,1,0,1,0,20,6,0,0.0,6,12,0,0.0,12,0
1,44,150.0,150.0,0,0,1,1,0,25,0,0,0.0,0,0,0,0.0,0,1
1,43,150.0,100.0,1,0,1,1,0,24,5,4,11.5,5,11,5,11.285714285714286,0,1
1,39,150.0,150.0,1,0,1,1,0,27,5,1,14.0,5,0,0,0.0,0,0
1,17,127.0,116.9,0,0,1,1,0,21,6,5,11.0,6,7,5,12.4,0,1
1,44,140.0,140.0,1,0,1,1,0,21,6,6,12.857142857142858,6,6,6,13.166666666666666,0,1
1,18,128.0,122.1,1,0,1,1,0,19,6,4,12.5,6,6,6,11.333333333333334,0,0
1,39,127.0,160.0,0,0,1,1,0,28,7,7,14.528571428571428,8,11,8,15.018181818181818,0,1
1,44,150.0,150.0,0,0,1,1,1,21,6,6,13.0,6,10,6,12.625,0,1
1,1,154.0,144.9,0,0,1,1,1,18,7,7,15.957142857142856,8,9,8,15.188888888888888,0,1
1,17,125.0,116.3,1,0,1,1,0,19,5,5,13.25,5,8,5,11.0,0,1
1,1,126.0,122.5,1,0,1,1,0,19,5,3,12.0,5,10,3,12.0,0,0
1,39,133.1,115.0,1,1,0,1,0,25,6,4,13.0,6,9,4,13.75,0,0
1,43,115.0,115.0,0,1,1,1,0,21,11,9,11.77777777777778,8,11,3,13.666666666666666,0,0
1,17,117.0,119.8,1,0,1,1,0,19,5,2,11.0,6,10,0,0.0,0,0
1,17,133.1,95.0,0,0,1,1,0,20,5,0,0.0,5,5,0,0.0,0,0
1,44,150.0,150.0,0,0,1,1,0,25,14,14,12.428571428571429,9,13,6,10.857142857142858,0,0
1,1,161.0,144.2,1,0,1,1,0,18,0,0,0.0,0,0,0,0.0,0,1
1,42,111.0,128.2,1,0,1,1,0,23,8,8,12.5075,8,8,8,12.5075,0,1
1,53,140.0,135.3,0,0,1,1,0,21,12,11,12.090909090909092,12,14,11,12.0,0,1
1,39,139.0,140.7,0,0,1,1,0,25,5,1,10.0,5,8,2,11.333333333333334,0,0
1,1,132.0,130.4,1,0,1,1,0,18,6,6,13.5,6,9,5,13.2,0,1
1,1,119.0,123.2,1,0,1,1,0,22,6,6,14.166666666666666,6,8,6,13.625,0,1
1,39,133.1,118.0,0,0,1,1,0,27,6,6,14.0,6,7,6,14.714285714285714,0,1
1,39,133.1,120.0,0,0,1,1,0,25,3,0,0.0,3,5,0,0.0,0,0
1,17,129.0,118.9,1,0,1,1,0,18,5,3,11.666666666666666,5,10,3,11.333333333333334,4,0
1,17,128.0,117.2,0,0,1,1,0,20,5,5,14.6,5,5,5,14.2,0,1
1,39,120.0,120.0,0,0,1,1,0,27,6,5,13.0,6,13,5,11.5,0,1
1,1,130.0,118.1,0,0,1,1,0,20,6,6,12.166666666666666,6,9,6,12.0,0,1
1,1,130.0,124.8,1,0,1,1,0,22,5,0,0.0,5,5,1,12.0,0,0
1,17,111.0,106.5,1,0,1,1,0,19,5,3,10.5,5,11,3,10.8,0,0
1,43,117.0,109.3,0,0,1,1,0,19,0,0,0.0,0,0,0,0.0,0,1
2,39,133.1,120.0,1,0,0,1,0,29,5,0,0.0,5,8,0,0.0,1,0
1,1,149.0,137.5,0,0,1,1,0,19,8,7,13.828571428571427,8,8,7,13.828571428571427,0,1
2,1,134.0,120.4,0,0,1,0,0,20,6,6,11.5,6,6,6,11.666666666666666,0,1
1,1,136.0,136.7,1,0,1,0,0,20,6,4,13.5,6,8,6,13.625,0,1
1,39,133.1,118.5,1,0,1,0,0,31,6,0,0.0,6,0,0,0.0,0,0
1,17,141.0,133.0,1,0,1,0,0,18,7,7,12.5375,8,9,7,12.614285714285714,0,1
1,1,148.0,133.0,1,0,1,0,0,18,5,4,12.0,5,9,4,12.8,0,1
1,17,102.0,102.0,0,0,1,0,0,19,6,5,11.8,6,8,5,11.6,0,1
1,1,143.0,133.9,0,0,1,0,1,18,5,5,15.0,5,5,5,15.2,0,1
1,17,120.0,127.0,0,0,1,0,0,19,5,3,12.0,5,7,5,13.2,0,1
1,17,121.0,120.4,1,0,1,0,1,18,6,6,12.833333333333334,6,7,6,12.285714285714286,0,1
1,1,122.0,124.5,1,0,1,0,0,19,6,6,11.666666666666666,6,14,3,12.0,0,1
1,1,122.0,123.9,0,0,1,0,0,19,7,7,12.1625,8,8,8,13.825,0,1
1,1,123.0,117.8,1,0,1,0,0,18,6,6,13.833333333333334,6,11,6,14.555555555555555,0,1
1,44,110.0,110.0,0,0,1,0,1,20,6,6,12.125,6,7,6,13.571428571428571,0,1
1,39,120.0,141.0,0,0,1,0,0,29,15,11,11.454545454545457,13,16,11,11.545454545454543,0,0
1,17,133.1,111.5,0,0,0,0,1,20,6,4,12.0,6,14,3,10.0,0,0
4,39,143.0,140.0,0,1,0,0,0,31,7,6,12.666666666666666,7,9,5,12.6,0,0
1,17,149.0,134.3,0,0,1,0,0,20,6,6,12.666666666666666,6,9,6,13.77777777777778,0,1
1,17,133.0,125.3,1,0,1,0,0,21,18,18,11.88888888888889,13,13,13,11.461538461538462,0,1
1,7,140.0,140.0,1,0,1,0,0,23,6,0,0.0,6,0,0,0.0,0,0
1,17,122.0,119.6,0,1,0,0,0,21,6,4,13.0,6,8,4,11.6,0,0
1,7,170.0,170.0,0,0,1,0,0,24,7,7,16.885714285714283,8,9,8,15.744444444444444,0,1
1,39,120.0,150.5,0,0,1,0,0,27,6,6,12.5,6,6,6,12.333333333333334,0,1
1,1,143.0,128.0,0,0,1,0,1,18,7,7,13.055555555555555,8,8,8,15.8125,0,1
1,1,115.0,108.7,1,0,0,0,0,21,0,0,0.0,0,0,0,0.0,0,0
1,17,123.0,121.6,1,1,1,0,1,19,5,0,0.0,5,5,0,0.0,0,0
1,1,131.0,125.3,1,0,1,0,1,19,8,7,12.355714285714283,8,8,7,12.355714285714283,0,1
1,17,127.0,117.6,0,0,1,0,0,18,6,0,0.0,6,0,0,0.0,0,0
1,1,112.0,106.1,1,1,1,0,1,20,7,7,13.857142857142858,7,8,7,12.571428571428571,0,1
2,1,150.0,139.9,1,0,1,0,0,24,6,5,13.0,6,6,6,14.166666666666666,0,1
1,1,116.0,110.8,1,0,1,0,0,20,6,6,12.833333333333334,6,10,6,11.166666666666666,0,1
1,1,130.0,117.8,1,0,1,0,1,19,8,7,12.357142857142858,8,8,7,12.357142857142858,0,1
1,1,144.0,127.5,1,0,1,0,1,18,8,7,13.857142857142858,8,8,7,13.857142857142858,0,1
1,17,105.0,129.7,1,0,1,0,1,20,6,6,12.333333333333334,6,6,6,10.666666666666666,0,1
1,17,143.0,130.6,1,0,1,0,0,20,7,7,12.847142857142858,8,10,8,13.788888888888888,0,1
1,17,137.0,126.3,1,0,1,0,1,19,7,6,12.339999999999998,8,9,8,13.01875,0,1
1,1,133.1,105.0,1,0,1,0,0,20,6,6,13.833333333333334,6,6,6,12.5,0,1
1,17,116.0,114.6,1,0,1,0,0,19,5,2,10.75,5,11,2,10.0,0,0
1,17,117.0,114.6,1,0,1,0,0,19,6,4,13.25,6,10,4,10.25,0,0
1,17,137.0,131.0,1,0,1,0,1,18,8,8,13.73125,8,8,8,13.73125,0,1
1,17,116.0,109.0,0,0,1,0,1,23,6,6,13.333333333333334,6,8,3,12.666666666666666,0,0
1,1,133.1,132.0,1,0,1,0,0,21,6,5,12.0,6,9,5,10.8,0,0
1,44,130.0,130.0,1,0,1,0,0,23,9,9,10.88888888888889,8,10,6,11.333333333333334,0,1
1,1,106.0,109.5,1,0,1,0,0,19,7,7,13.025,8,9,8,13.811111111111112,0,1
1,17,125.0,115.9,1,0,1,0,0,18,6,6,13.0,6,6,6,14.166666666666666,0,1
1,1,134.0,131.6,1,0,1,0,0,19,6,5,11.8,6,10,5,12.0,0,1
1,39,133.1,120.0,0,0,1,0,1,25,8,7,12.042857142857144,8,8,7,12.042857142857144,0,1
1,1,136.0,136.4,0,0,1,0,1,19,7,7,12.8375,8,8,8,15.5,0,1
1,39,120.0,120.0,0,1,1,0,1,24,7,7,11.0,8,13,7,11.7,0,1
1,1,135.0,132.6,1,0,1,0,1,18,6,6,13.5,6,9,5,14.0,0,1
1,17,122.0,112.9,1,0,1,0,1,19,6,6,12.125,6,7,6,12.714285714285714,0,1
1,1,147.0,134.3,0,0,1,0,1,18,8,7,12.62857142857143,8,12,7,12.62857142857143,0,1
1,17,121.0,117.2,0,0,1,0,0,19,6,5,11.2,6,13,5,11.6,0,1
1,18,135.0,129.8,0,0,1,0,1,18,6,6,12.666666666666666,6,6,6,11.833333333333334,0,0
2,39,130.0,158.0,0,1,0,0,0,34,6,4,13.5,6,6,0,0.0,6,0
1,1,108.0,115.0,1,1,0,0,0,20,6,0,0.0,6,0,0,0.0,0,0
2,39,140.0,152.4,0,0,1,0,0,26,5,5,12.0,5,6,5,14.833333333333334,0,1
1,43,120.0,110.2,0,0,1,0,0,27,7,7,12.228571428571428,8,10,8,13.2125,0,1
1,1,117.0,113.5,1,0,1,0,0,20,5,4,11.5,5,5,4,10.75,0,1
1,17,151.0,144.4,1,0,1,0,0,18,6,6,15.375,6,7,6,16.428571428571427,0,1
1,39,133.1,100.0,0,0,1,0,0,24,8,7,12.614285714285714,8,11,7,12.614285714285714,0,1
1,44,130.0,126.3,1,0,1,0,1,19,6,5,12.2,6,6,6,11.5,0,1
1,1,125.0,115.9,0,0,1,0,0,19,6,4,11.75,6,10,4,11.0,0,1
1,51,121.0,112.3,0,0,1,0,0,22,16,13,10.923076923076923,13,13,11,11.454545454545457,0,1
1,43,141.0,127.0,0,0,1,0,0,20,6,5,12.4,6,9,5,12.4,0,1
1,39,130.0,120.0,0,0,1,0,0,25,6,0,0.0,6,6,0,0.0,0,0
1,44,180.0,180.0,0,0,1,0,0,21,6,6,15.833333333333334,6,8,6,15.5,0,1
1,17,127.0,115.8,1,0,1,0,0,18,6,6,12.571428571428571,6,6,6,13.666666666666666,0,1
1,1,126.0,136.5,1,0,1,0,0,18,5,3,12.0,5,7,4,13.25,1,1
1,17,143.0,129.0,1,0,1,1,0,19,7,7,13.3625,8,9,8,14.444444444444445,0,1
1,1,144.0,137.6,1,0,1,0,1,19,5,5,15.4,5,5,5,16.0,0,1
1,17,126.0,129.5,1,1,0,0,0,18,6,5,12.2,6,9,4,11.75,0,0
1,51,140.0,129.1,1,0,1,0,1,20,11,11,12.818181818181818,11,11,11,13.545454545454543,0,1
1,17,148.0,130.2,1,0,1,0,0,19,7,0,0.0,8,0,0,0.0,0,0
1,42,100.0,134.3,1,0,1,0,0,28,17,17,13.394736842105264,17,19,17,13.554736842105264,0,1
1,1,151.0,138.4,1,0,1,0,1,20,6,6,14.25,6,8,6,11.0,0,1
1,42,120.0,120.0,1,0,1,0,0,30,11,9,13.444444444444445,7,7,7,14.714285714285714,0,0
1,1,135.0,123.5,1,0,1,0,1,19,7,7,12.285714285714286,8,10,8,11.7375,0,1
1,1,121.0,116.1,1,0,1,0,0,22,6,6,11.666666666666666,6,7,5,13.2,0,1
1,1,116.0,110.8,1,0,1,0,0,18,6,6,12.166666666666666,6,6,6,13.5,0,1
1,17,147.0,142.8,1,0,1,0,0,23,6,2,10.0,6,15,2,11.0,0,0
1,17,160.0,155.5,1,0,1,0,0,18,6,6,14.0,6,6,6,15.0,0,1
2,39,100.0,163.5,0,1,0,1,0,50,6,1,15.0,5,12,0,0.0,0,0
1,1,151.0,161.9,1,0,1,0,1,19,0,0,0.0,0,0,0,0.0,0,1
